HYRIV_ID,NEXT_DOWN,MAIN_RIV,LENGTH_KM,DIST_DN_KM,DIST_UP_KM,CATCH_SKM,UPLAND_SKM,ENDORHEIC,DIS_AV_CMS,ORD_STRA,ORD_CLAS,ORD_FLOW,HYBAS_L12
40315373,40310682,40291987,29.40,113.8,34.3,90.87,90.9,1,0.002,1,3,9,4121294680
40315374,40313102,40291987,9.62,97.7,119.5,17.93,992.6,1,0.000,3,3,10,4120405690
40315375,40313238,40291987,10.09,96.0,38.9,27.13,197.1,1,0.000,2,2,10,4120401340
40315376,40315375,40291987,0.52,106.1,5.5,10.82,10.8,1,0.000,1,3,10,4121297110
40315377,40313928,40304009,5.79,54.1,44.7,13.08,243.1,1,0.000,3,2,10,4120406610
40315378,40315124,40308721,1.04,46.5,22.7,0.97,133.3,1,0.000,2,2,10,4120410730
40315379,40313934,40307202,9.16,85.3,48.3,49.58,369.4,1,0.000,3,3,10,4120410470
40315380,40315126,40307202,1.80,90.5,6.3,15.35,15.4,1,0.000,1,5,10,4120410590
40315381,40313935,40307202,5.45,32.9,48.0,19.55,415.9,1,0.006,3,3,9,4120403210
40315382,40315130,40306678,1.51,98.0,39.6,2.10,286.3,1,0.000,3,2,10,4121295040
40315383,40315130,40306678,1.62,97.8,6.6,15.03,15.0,1,0.000,1,3,10,4121295040
40315384,40314992,40314992,2.44,3.8,18.0,6.46,51.1,1,0.000,2,2,10,4120411360
40315385,40314069,40306678,5.56,191.7,26.4,11.79,84.7,1,0.000,2,4,10,4121296420
40315489,40315490,40282950,7.96,294.9,13.1,34.09,34.1,1,0.007,1,2,9,4121296910
40315490,40315118,40282950,3.25,291.8,167.9,13.57,5824.5,1,0.000,5,1,10,4121296910
40315491,40315492,40282950,2.79,284.9,174.8,13.25,5955.6,1,0.000,5,1,10,4120412180
40315492,40315493,40282950,1.74,282.9,176.7,5.49,5988.6,1,0.000,5,1,10,4120412180
40315493,40313448,40282950,8.70,274.3,185.4,35.21,6306.0,1,0.000,5,1,10,4121296000
40315494,40314859,40282950,3.89,249.3,9.2,30.06,30.1,1,0.000,1,3,10,4120409080
40315495,40314179,40282950,7.08,229.7,32.0,19.22,153.0,1,0.000,2,2,10,4121295100
40315496,40314980,40282950,3.08,227.8,10.2,16.00,16.0,1,0.000,1,3,10,4121295940
40315497,40314865,40291987,3.83,154.2,37.5,8.40,157.9,1,0.008,2,3,9,4120407740
40315498,40313822,40291987,9.80,146.5,17.4,35.54,35.5,1,0.001,1,3,9,4120407750
40315499,40315374,40291987,0.58,107.3,109.8,0.32,961.5,1,0.000,3,3,10,4121297160
40315500,40314724,40308444,4.23,59.9,10.9,21.98,22.0,1,0.000,1,4,10,4120410000
40315501,40314065,40308721,9.97,42.1,94.7,21.16,541.2,1,0.000,2,1,10,4120410720
40315502,40314986,40308721,1.97,46.0,31.1,2.10,120.2,1,0.000,2,3,10,4121296830
40315503,40314868,40308721,5.22,55.3,78.7,17.93,616.1,1,0.000,3,2,10,4121296350
40315504,40313933,40308065,8.82,26.1,68.2,29.40,738.3,1,0.000,3,2,10,4120410460
40315505,40315379,40307202,0.99,94.5,6.0,13.09,13.1,1,0.000,1,4,10,4120410470
40315506,40315250,40306678,2.49,92.6,6.8,17.78,17.8,1,0.000,1,4,10,4121295030
40315507,0,40315507,0.70,0.0,49.1,4.69,355.2,1,0.000,3,1,10,4120062150
40315508,40315507,40315507,1.80,1.1,9.2,15.51,15.5,1,0.000,1,2,10,4120062150
40315509,40315134,40417973,3.31,2644.4,7.6,17.61,17.6,0,0.001,1,4,9,4120411370
40315602,40315980,40282950,12.02,316.6,19.2,57.04,57.0,1,0.007,1,3,9,4120413060
40315603,40315980,40282950,1.16,316.6,7.5,10.98,11.0,1,0.003,1,4,9,4120413060
40315604,40315370,40282950,2.03,234.2,8.4,13.42,13.4,1,0.000,1,4,10,4121295100
40315605,40313694,40282950,9.51,154.6,16.3,30.86,30.9,1,0.001,1,4,9,4121296010
40315606,40315374,40291987,1.16,107.2,7.5,13.26,13.3,1,0.000,1,4,10,4120405690
40315607,40315377,40304009,2.15,59.9,6.2,14.22,14.2,1,0.000,1,3,10,4120406610
40315608,40315377,40304009,1.86,59.9,38.9,2.75,215.8,1,0.000,3,2,10,4120406610
40315609,40314984,40304009,3.25,63.1,24.0,5.66,119.8,1,0.000,2,3,10,4121296540
40315610,40314725,40308444,4.29,60.4,69.3,11.47,499.7,1,0.000,3,3,10,4120411540
40315611,40315610,40308444,1.10,64.7,6.1,11.47,11.5,1,0.000,1,4,10,4120411540
40315612,40312859,40307202,18.73,100.3,23.1,75.75,75.7,1,0.000,1,4,10,4120407110
40315613,40314990,40307202,4.29,64.0,52.9,14.22,699.8,1,0.088,3,3,8,4120407320
40315614,40313582,40307202,8.58,34.8,24.4,21.32,107.0,1,0.004,2,3,9,4120405820
40315615,40315381,40307202,2.15,38.3,8.2,16.16,16.2,1,0.001,1,4,9,4121296610
40315616,40314189,40306678,6.67,153.5,13.5,20.36,20.4,1,0.000,1,5,10,4120408680
40315617,40314733,40306678,10.04,149.6,14.7,33.93,33.9,1,0.000,1,5,10,4121296680
40315618,40315384,40314992,3.31,6.4,8.6,18.59,18.6,1,0.000,1,3,10,4120411360
40315740,40315863,40282950,9.81,211.7,14.5,31.19,31.2,1,0.000,1,3,10,4120413200
40315741,40315608,40304009,3.31,61.8,8.5,18.26,18.3,1,0.000,1,3,10,4120406610
40315742,40314984,40304009,3.25,63.1,7.4,18.26,18.3,1,0.000,1,4,10,4121296540
40315743,40313825,40308444,10.73,30.8,15.5,34.73,34.7,1,0.000,1,3,10,4120405230
40315744,40315379,40307202,1.74,94.7,39.0,2.75,306.7,1,0.000,3,3,10,4120410470
40315745,40315613,40307202,1.63,68.2,44.2,9.05,475.0,1,0.052,3,4,8,4120412420
40315746,40315129,40306678,4.18,71.3,16.9,11.63,73.2,1,0.001,2,3,9,4120411560
40315747,40315251,40306678,2.44,151.7,34.5,4.20,197.3,1,0.000,3,5,10,4120412030
40315748,40314992,40314992,3.01,4.0,10.6,3.56,37.5,1,0.000,2,3,10,4120411360
40315749,40315384,40314992,10.39,6.2,15.5,26.02,26.0,1,0.000,1,2,10,4120411360
40315750,40314069,40306678,12.42,191.5,27.1,40.55,102.3,1,0.000,2,3,10,4121296420
40315751,40315750,40306678,0.87,204.0,8.8,18.42,18.4,1,0.000,1,4,10,4121296420
40315860,40315979,40282950,7.54,366.6,93.1,16.80,2114.1,1,0.367,4,1,7,4121298150
40315861,40315981,40282950,5.33,315.4,87.9,9.85,475.9,1,0.000,3,2,10,4120413060
40315862,40315981,40282950,1.10,315.4,4.8,13.73,13.7,1,0.003,1,3,9,4120413060
40315863,40315985,40282950,6.15,205.7,20.5,21.48,97.2,1,0.001,2,3,9,4120413200
40315864,40312212,40282950,15.76,136.8,29.9,36.82,84.2,1,0.006,2,3,9,4120405220
40315865,40315123,40276558,2.90,185.9,692.4,9.05,59188.2,1,48.930,6,1,5,4121296920
40315866,40314449,40291987,11.26,111.1,118.0,32.15,855.3,1,0.017,3,2,8,4120409880
40315867,40315499,40291987,1.91,107.8,9.1,11.48,11.5,1,0.000,1,4,10,4121297160
40315868,40315375,40291987,3.60,106.1,28.8,12.93,159.2,1,0.000,2,2,10,4121297110
40315869,40314062,40304009,8.00,49.6,59.4,17.29,266.8,1,0.000,2,1,10,4121295850
40315870,40315869,40304009,0.87,57.6,5.1,10.34,10.3,1,0.000,1,2,10,4121295850
40315871,40314724,40308444,4.75,60.0,16.0,12.76,69.7,1,0.000,2,3,10,4120410000
40315872,40315504,40308065,1.51,35.0,59.4,1.78,594.9,1,0.000,3,2,10,4120412400
40315873,40315382,40306678,2.49,99.3,7.7,15.84,15.8,1,0.000,1,3,10,4121297120
40315874,40315131,40306678,3.54,148.9,9.7,15.52,15.5,1,0.000,1,7,10,4120408690
40315979,40317275,40282950,0.58,366.0,93.6,1.13,2148.2,1,0.357,4,1,7,4121298150
40315980,40316478,40282950,1.97,314.6,21.1,2.42,70.4,1,0.008,2,3,9,4120413060
40315981,40316478,40282950,0.58,314.8,88.4,0.65,490.3,1,0.000,3,2,10,4120413060
40315982,40313339,40282950,14.56,258.5,21.1,54.14,54.1,1,0.004,1,2,9,4121295930
40315983,40314980,40282950,4.06,228.0,30.8,11.31,281.6,1,0.000,3,2,10,4121295940
40315984,40315985,40282950,2.73,205.5,9.2,13.90,13.9,1,0.000,1,4,10,4120413200
40315985,40316111,40282950,1.98,203.5,22.7,5.66,116.8,1,0.001,2,3,9,4120413200
40315986,40316111,40282950,8.23,203.7,14.4,26.65,26.6,1,0.000,1,4,10,4120413200
40315987,40316112,40282950,2.26,199.6,10.7,23.58,23.6,1,0.000,1,4,10,4120413200
40315988,40315864,40282950,1.33,152.5,8.4,15.36,15.4,1,0.001,1,4,9,4120405220
40315989,40315865,40276558,1.22,188.7,8.2,12.45,12.4,1,0.001,1,2,9,4121296920
40315990,40315866,40291987,4.06,122.1,106.9,6.95,694.4,1,0.020,3,2,8,4120412660
40315991,40315503,40308721,10.39,60.5,15.9,36.04,36.0,1,0.000,1,3,10,4121296350
40315992,40315241,40308059,3.25,42.8,8.7,16.65,16.7,1,0.000,1,3,10,4120411760
40315993,40314727,40308061,5.22,34.0,17.9,10.66,55.6,1,0.000,2,3,10,4121295490
40315994,40315872,40308065,1.10,36.7,6.0,12.77,12.8,1,0.000,1,3,10,4120412400
40315995,40315744,40307202,1.51,96.2,18.2,3.07,117.6,1,0.000,2,4,10,4120412540
40315996,40314869,40307202,4.87,63.1,12.0,32.33,32.3,1,0.004,1,4,9,4120407320
40315997,40315129,40306678,4.58,71.3,11.4,30.55,30.6,1,0.000,1,4,10,4120411560
40315998,40314586,40306678,5.68,160.6,11.7,18.75,18.8,1,0.000,1,5,10,4120408670
40315999,40314456,40306678,6.96,154.1,18.1,14.70,54.8,1,0.000,2,5,10,4120408680
40316000,40314872,40306678,7.60,153.4,12.4,27.47,27.5,1,0.000,1,5,10,4120408780
40316001,40314736,40314589,10.62,11.2,16.5,29.09,29.1,1,0.000,1,1,10,4120411170
40316105,40314978,40282950,12.42,385.3,20.6,54.63,54.6,1,0.018,1,2,8,4120411530
40316106,40315979,40282950,10.40,366.5,16.6,32.97,33.0,1,0.010,1,2,8,4121298150
40316107,40315493,40282950,2.55,283.1,43.8,6.14,282.2,1,0.009,3,2,9,4120412380
40316108,40314859,40282950,5.22,249.3,90.2,21.65,1918.7,1,0.000,3,2,10,4120409080
40316109,40316108,40282950,4.82,254.3,10.2,21.01,21.0,1,0.000,1,4,10,4121297520
40316110,40314860,40282950,5.62,232.5,10.8,29.09,29.1,1,0.000,1,4,10,4121294480
40316111,40316112,40282950,4.06,199.5,26.7,6.79,150.2,1,0.001,2,3,9,4120413200
40316112,40316617,40282950,1.98,197.6,28.7,3.56,177.4,1,0.001,2,3,9,4120413200
40316113,40316617,40282950,3.54,197.8,10.7,17.28,17.3,1,0.000,1,4,10,4120413200
40316114,40316115,40282950,3.66,190.8,10.1,16.96,17.0,1,0.000,1,3,10,4121297020
40316115,40315234,40282950,6.50,184.4,49.9,39.91,628.3,1,0.005,3,2,9,4121297020
40316116,40315234,40282950,4.17,184.3,15.3,14.71,72.3,1,0.001,2,3,9,4121297020
40316117,40316116,40282950,3.19,188.6,8.2,17.45,17.5,1,0.000,1,4,10,4121297020
40316118,40315372,40282950,3.77,150.6,10.1,21.02,21.0,1,0.002,1,3,9,4121296600
40316119,40314578,40291987,8.00,134.6,47.6,23.75,205.6,1,0.006,2,3,9,4120411160
40316120,40315499,40291987,4.64,107.9,109.2,7.76,949.6,1,0.000,3,3,10,4121297160
40316121,40312856,40291987,14.84,91.2,29.3,27.13,75.0,1,0.000,2,2,10,4120408180
40316122,40315868,40291987,3.60,109.7,25.3,10.34,106.6,1,0.000,2,2,10,4121297110
40316123,40315609,40304009,6.73,66.4,20.8,26.02,93.6,1,0.000,2,3,10,4121296540
40316124,40316123,40304009,1.45,73.1,7.5,17.62,17.6,1,0.000,1,4,10,4121296540
40316125,40315501,40308721,4.00,52.1,10.3,20.85,20.9,1,0.000,1,2,10,4120410720
40316126,40316127,40306678,0.35,103.7,33.9,0.32,218.7,1,0.000,3,2,10,4121297120
40316127,40315382,40306678,4.41,99.3,38.3,18.91,268.3,1,0.000,3,2,10,4121297120
40316237,40315370,40282950,3.71,234.1,10.8,17.95,17.9,1,0.000,1,3,10,4121295100
40316238,40312854,40282950,13.67,126.4,19.0,47.51,47.5,1,0.004,1,2,9,4121293980
40316239,40315609,40304009,4.46,66.2,10.3,20.53,20.5,1,0.000,1,4,10,4121296540
40316240,40315245,40308065,4.41,37.0,42.0,8.56,317.7,1,0.000,3,3,10,4120410580
40316241,40315246,40306678,4.06,50.9,26.7,14.71,143.6,1,0.003,2,2,9,4120405080
40316242,40315248,40306678,4.52,71.7,26.7,7.60,190.3,1,0.003,3,2,9,4120411550
40316243,40315746,40306678,5.86,75.3,10.1,32.81,32.8,1,0.000,1,4,10,4120411560
40316244,40311845,40306678,22.49,152.7,63.8,74.44,454.6,1,0.000,3,3,10,4120408660
40316245,40315748,40314992,2.67,6.8,7.7,14.71,14.7,1,0.000,1,3,10,4120411360
40316351,40316475,40282950,10.50,356.4,15.9,40.55,40.6,1,0.009,1,2,9,4120414450
40316352,40315492,40282950,9.12,284.7,15.7,27.48,27.5,1,0.003,1,2,9,4120412180
40316353,40314060,40282950,12.58,161.3,18.2,41.85,41.9,1,0.000,1,3,10,4120407930
40316354,40315503,40308721,4.99,60.6,73.3,17.30,562.1,1,0.000,3,2,10,4121296350
40316355,40315241,40308059,7.20,42.7,50.5,13.90,314.0,1,0.000,3,2,10,4120411760
40316356,40315242,40308059,5.16,40.5,12.3,16.17,16.2,1,0.000,1,4,10,4120411770
40316357,40316358,40308064,9.99,56.8,54.9,35.88,466.6,1,0.000,3,1,10,4120413070
40316358,40315243,40308064,6.85,50.0,61.7,20.68,844.4,1,0.000,4,1,10,4121295020
40316359,40315245,40308065,10.10,37.0,28.6,26.51,85.4,1,0.000,2,4,10,4120410580
40316360,40315872,40308065,1.97,36.7,57.7,2.10,580.3,1,0.000,3,2,10,4120412400
40316361,40315995,40307202,3.13,97.7,16.7,10.67,91.5,1,0.000,2,4,10,4120412540
40316362,40315126,40307202,6.26,90.5,19.8,10.99,57.9,1,0.000,2,4,10,4120410590
40316363,40315745,40307202,5.92,69.9,42.6,36.84,435.9,1,0.045,3,4,8,4120412420
40316364,40316241,40306678,0.58,55.0,22.6,0.32,113.1,1,0.002,2,2,9,4120405080
40316365,40316126,40306678,1.16,104.1,9.4,11.16,11.2,1,0.000,1,3,10,4121297120
40316366,40315132,40306678,5.10,147.3,23.1,6.46,123.6,1,0.000,3,5,10,4121296930
40316367,40315385,40306678,4.23,197.2,10.8,19.72,19.7,1,0.000,1,5,10,4121296420
40316474,40316475,40282950,3.31,356.4,10.6,14.39,14.4,1,0.004,1,3,9,4120414450
40316475,40317161,40282950,0.58,355.8,16.5,1.62,56.6,1,0.012,2,2,8,4120414450
40316476,40317161,40282950,2.03,355.8,5.9,14.87,14.9,1,0.004,1,3,9,4120414450
40316477,40317049,40282950,1.45,312.8,9.1,18.10,18.1,1,0.004,1,4,9,4120413600
40316478,40317049,40282950,1.85,312.8,90.4,2.26,563.0,1,0.000,3,2,10,4120413060
40316479,40316116,40282950,1.74,188.6,11.0,2.26,40.1,1,0.000,2,3,10,4121297020
40316480,40316481,40282950,0.52,155.2,6.5,14.71,14.7,1,0.001,1,3,9,4121296600
40316481,40315372,40282950,4.75,150.6,32.0,19.72,151.3,1,0.016,2,2,8,4121296600
40316482,40316483,40291987,1.22,136.9,6.8,13.26,13.3,1,0.000,1,4,10,4120412190
40316483,40315990,40291987,10.80,126.2,50.3,22.46,161.1,1,0.005,2,3,9,4120412190
40316484,40316485,40291987,2.96,130.0,8.0,16.00,16.0,1,0.000,1,3,10,4120412390
40316485,40315990,40291987,3.83,126.2,102.9,5.82,526.4,1,0.017,3,2,8,4120412390
40316486,40316487,40308444,0.52,67.8,4.8,11.31,11.3,1,0.000,1,4,10,4120410000
40316487,40315871,40308444,3.13,64.8,11.2,4.53,33.6,1,0.000,2,3,10,4120410000
40316488,40316354,40308721,2.79,65.4,68.6,4.69,517.0,1,0.000,3,2,10,4121296350
40316489,40315993,40308061,3.13,39.4,9.4,25.39,25.4,1,0.000,1,4,10,4121295490
40316490,40316362,40307202,1.92,96.6,6.4,13.90,13.9,1,0.000,1,5,10,4120410590
40316491,40314990,40307202,6.14,64.0,24.6,9.21,62.0,1,0.008,2,4,9,4120407320
40316492,40309408,40307202,30.13,26.6,79.1,79.42,365.2,1,0.048,2,3,8,4120405990
40316493,40315614,40307202,3.71,43.4,15.5,10.99,47.4,1,0.002,2,4,9,4120405820
40316494,40315248,40306678,9.35,71.7,14.8,33.46,33.5,1,0.001,1,3,9,4120411550
40316495,40314731,40306678,7.54,161.9,34.1,14.87,153.3,1,0.000,3,4,10,4120408670
40316496,40315748,40314992,3.65,6.9,7.6,19.24,19.2,1,0.000,1,4,10,4120411360
40316497,40315750,40306678,6.62,204.0,14.5,10.99,43.3,1,0.001,2,3,9,4121296420
40316498,40316497,40306678,3.78,210.4,8.2,20.53,20.5,1,0.001,1,3,9,4121296420
40316613,40315860,40282950,19.33,373.9,28.1,53.83,53.8,1,0.019,1,2,8,4121298150
40316614,40316902,40282950,5.28,380.8,15.3,19.57,19.6,1,0.007,1,2,9,4121298150
40316615,40317275,40282950,4.35,366.0,9.5,15.84,15.8,1,0.004,1,2,9,4121298150
40316616,40316107,40282950,2.09,285.7,12.6,10.02,56.3,1,0.003,2,4,9,4120412380
40316617,40316618,40282950,4.65,193.0,33.2,7.60,202.3,1,0.001,2,3,9,4120413200
40316618,40316115,40282950,2.20,190.9,43.5,15.20,571.4,1,0.004,3,2,9,4121297020
40316619,40316479,40282950,0.87,190.4,9.3,11.64,11.6,1,0.000,1,3,10,4121297020
40316620,40313693,40282950,13.92,155.6,23.8,35.39,83.1,1,0.001,2,3,9,4120408060
40316621,40315121,40282950,6.67,161.6,11.5,36.38,36.4,1,0.001,1,5,9,4120408060
40316622,40315497,40291987,5.80,158.2,33.5,10.99,120.6,1,0.007,2,3,9,4120407740
40316623,40313347,40291987,19.38,102.8,38.2,60.75,125.3,1,0.002,2,3,9,4120409990
40316624,40315608,40304009,4.52,61.8,37.0,11.15,194.8,1,0.000,3,2,10,4120406610
40316625,40315871,40308444,4.35,64.6,9.5,23.28,23.3,1,0.000,1,4,10,4120410000
40316626,40315610,40308444,5.10,64.7,65.0,10.67,476.7,1,0.000,3,3,10,4120411540
40316627,40316240,40308065,2.32,41.2,31.9,3.23,149.2,1,0.000,2,4,10,4120412950
40316628,40316360,40308065,1.57,38.5,6.0,13.42,13.4,1,0.000,1,3,10,4120412400
40316629,40316361,40307202,5.63,100.8,13.6,62.73,62.7,1,0.000,1,4,10,4120412540
40316630,40315127,40307202,6.14,59.7,42.4,7.43,172.7,1,0.023,2,3,8,4120411660
40316631,40316492,40307202,3.55,56.9,10.5,22.64,22.6,1,0.002,1,4,9,4120405990
40316632,40315614,40307202,6.21,43.4,15.8,38.33,38.3,1,0.001,1,3,9,4120405820
40316633,40316241,40306678,1.74,54.8,8.8,15.85,15.9,1,0.000,1,3,10,4120405080
40316634,40316495,40306678,1.80,169.3,7.9,15.04,15.0,1,0.000,1,5,10,4120408670
40316635,40315999,40306678,4.58,161.1,9.9,21.83,21.8,1,0.000,1,6,10,4120408680
40316636,40315385,40306678,8.59,197.1,21.0,17.45,53.2,1,0.000,2,4,10,4121296420
40316770,40317165,40282950,8.43,206.5,14.5,23.12,23.1,1,0.000,1,4,10,4120413370
40316771,40316618,40282950,1.28,192.9,41.5,9.38,353.9,1,0.003,3,2,9,4120413370
40316772,40316620,40282950,4.59,169.5,9.4,28.46,28.5,1,0.000,1,4,10,4120408060
40316773,40312452,40291987,19.01,91.8,34.2,56.37,96.2,1,0.000,2,2,10,4120408190
40316774,40316773,40291987,1.10,111.0,8.1,12.61,12.6,1,0.000,1,3,10,4120408190
40316775,40315378,40308721,8.36,47.5,21.7,27.48,75.0,1,0.000,2,2,10,4120410730
40316776,40315243,40308064,8.18,50.2,15.9,33.47,33.5,1,0.000,1,2,10,4121295020
40316777,40316778,40307202,1.45,84.7,5.8,13.90,13.9,1,0.001,1,6,9,4120412420
40316778,40316779,40307202,1.40,83.1,10.8,6.47,38.0,1,0.002,2,5,9,4120412420
40316779,40316363,40307202,7.44,75.7,18.2,40.73,94.9,1,0.008,2,5,9,4120412420
40316780,40316630,40307202,0.87,65.9,12.9,10.68,10.7,1,0.001,1,4,9,4120411660
40316781,40315381,40307202,5.56,38.5,42.4,18.43,380.2,1,0.006,3,3,9,4121296610
40316782,40316364,40306678,7.03,55.5,11.6,22.80,22.8,1,0.001,1,3,9,4120405080
40316783,40315999,40306678,3.25,161.1,11.1,18.27,18.3,1,0.000,1,5,10,4120408680
40316784,40315251,40306678,6.96,151.7,52.9,19.88,599.8,1,0.000,4,4,10,4120412040
40316785,40314733,40306678,13.81,149.8,25.0,21.01,56.4,1,0.000,2,4,10,4121296680
40316786,40316785,40306678,6.21,163.6,11.3,22.15,22.2,1,0.000,1,4,10,4121296680
40316787,40316636,40306678,3.43,205.8,9.2,13.91,13.9,1,0.000,1,5,10,4121296420
40316788,40316497,40306678,1.45,210.6,6.6,11.80,11.8,1,0.000,1,4,10,4121296420
40316902,40317633,40282950,5.92,374.9,21.2,10.02,46.6,1,0.016,2,2,8,4121298150
40316903,40316616,40282950,1.16,287.7,8.5,11.16,11.2,1,0.000,1,5,10,4120412380
40316904,40315983,40282950,4.81,231.9,13.2,16.50,16.5,1,0.000,1,3,10,4121297430
40316905,40315983,40282950,3.48,231.9,26.8,6.31,253.8,1,0.001,3,2,9,4121297430
40316906,40315121,40282950,7.36,161.6,12.7,27.65,27.6,1,0.001,1,4,9,4120408060
40316907,40315497,40291987,6.43,158.2,15.0,28.95,28.9,1,0.001,1,4,9,4120407740
40316908,40314578,40291987,9.86,134.6,76.6,16.16,288.0,1,0.010,2,2,8,4120411340
40316909,40316120,40291987,7.20,112.5,104.6,13.90,867.3,1,0.000,3,3,10,4121297160
40316910,40316120,40291987,3.13,112.5,26.1,4.85,74.6,1,0.002,2,4,9,4121297160
40316911,40315239,40291987,6.72,100.8,395.7,21.34,27764.5,1,0.000,6,1,10,4120412020
40316912,40315239,40291987,7.77,100.8,88.3,19.07,862.3,1,0.000,3,2,10,4120411910
40316913,40316624,40304009,1.51,66.3,32.5,2.59,162.6,1,0.000,3,2,10,4120406610
40316914,40316487,40308444,1.80,67.8,8.2,17.79,17.8,1,0.000,1,3,10,4120410000
40316915,40316626,40308444,1.86,69.8,37.9,3.40,218.3,1,0.000,2,4,10,4120413540
40316916,40314725,40308444,16.13,60.2,71.9,64.47,408.2,1,0.000,3,2,10,4120411350
40316917,40316916,40308444,0.52,76.3,5.0,10.51,10.5,1,0.000,1,3,10,4120411350
40316918,40316363,40307202,2.09,75.8,36.7,3.56,304.1,1,0.024,3,4,8,4120412420
40316919,40316491,40307202,2.03,70.4,7.9,12.45,12.5,1,0.001,1,5,9,4120407320
40316920,40316366,40306678,3.02,152.2,15.8,4.53,52.7,1,0.000,2,6,10,4121296930
40316921,40314587,40306678,13.46,145.4,25.3,25.21,65.7,1,0.000,2,5,10,4121296680
40317049,40317163,40282950,6.51,306.5,96.8,27.16,718.2,1,0.000,3,2,10,4120413600
40317050,40316616,40282950,6.33,287.8,10.5,35.09,35.1,1,0.002,1,4,9,4120412380
40317051,40316771,40282950,1.04,194.2,13.8,0.48,53.6,1,0.000,2,3,10,4120413370
40317052,40316479,40282950,4.12,190.2,9.3,26.20,26.2,1,0.000,1,4,10,4121297020
40317053,40316909,40291987,0.93,119.5,97.6,0.65,817.4,1,0.000,3,3,10,4121297160
40317054,40315127,40307202,8.40,59.7,16.7,32.66,32.7,1,0.004,1,4,9,4120411660
40317055,40314185,40307202,17.39,53.2,51.4,41.37,284.2,1,0.040,2,3,8,4121296410
40317056,40316493,40307202,2.49,47.0,8.8,16.18,16.2,1,0.001,1,5,9,4120405820
40317057,40316364,40306678,4.18,55.4,22.2,12.13,90.0,1,0.002,2,2,9,4120405080
40317058,40316126,40306678,4.64,104.2,33.4,19.08,207.2,1,0.000,3,2,10,4121297120
40317059,40315747,40306678,4.75,153.9,32.2,7.28,178.2,1,0.000,3,5,10,4120412030
40317060,40315131,40306678,8.64,148.7,17.6,26.36,26.4,1,0.000,1,6,10,4120408690
40317061,40316785,40306678,2.96,163.6,9.4,13.26,13.3,1,0.000,1,5,10,4121296680
40317161,40318007,40282950,2.78,353.0,19.3,10.51,81.9,1,0.017,2,2,8,4120414450
40317162,40318007,40282950,3.89,353.0,7.6,23.77,23.8,1,0.006,1,3,9,4120414450
40317163,40315490,40282950,11.49,294.9,164.8,42.03,5776.8,1,0.000,5,1,10,4121296910
40317164,40316905,40282950,4.83,235.4,13.0,23.77,23.8,1,0.000,1,3,10,4121297430
40317165,40317166,40282950,6.04,200.6,21.8,12.94,69.5,1,0.001,2,3,9,4120413370
40317166,40316771,40282950,6.27,194.2,40.2,16.65,291.0,1,0.002,3,2,9,4120413370
40317167,40316355,40308059,5.81,49.8,43.4,12.61,232.6,1,0.000,3,2,10,4120411760
40317168,40315993,40308061,4.99,39.2,12.7,19.57,19.6,1,0.000,1,3,10,4121295490
40317169,40316360,40308065,3.60,38.6,55.7,5.82,564.8,1,0.000,3,2,10,4120412400
40317170,40315504,40308065,9.28,35.1,25.9,30.39,114.1,1,0.000,2,3,10,4120412410
40317171,40316361,40307202,3.94,101.0,10.5,18.12,18.1,1,0.000,1,5,10,4120412540
40317172,40315995,40307202,5.51,97.9,11.7,22.97,23.0,1,0.000,1,5,10,4120412540
40317173,40317055,40307202,0.46,70.5,31.0,0.48,146.1,1,0.014,2,4,8,4121298090
40317174,40316242,40306678,4.93,76.4,9.5,23.77,23.8,1,0.000,1,3,10,4120411550
40317175,40316242,40306678,3.36,76.4,22.0,5.17,159.0,1,0.002,3,2,9,4120411550
40317176,40315747,40306678,5.79,153.9,12.7,14.88,14.9,1,0.000,1,6,10,4120412030
40317177,40315132,40306678,15.03,147.3,22.4,54.01,54.0,1,0.000,1,6,10,4121296930
40317274,40316902,40282950,4.59,380.8,12.1,16.98,17.0,1,0.006,1,3,9,4121298150
40317275,40318138,40282950,6.50,359.4,100.3,20.21,2184.2,1,0.113,4,1,7,4121298150
40317276,40317277,40282950,5.52,318.1,10.0,32.82,32.8,1,0.007,1,4,9,4120413360
40317277,40317049,40282950,5.22,313.0,17.6,29.11,110.0,1,0.016,2,3,8,4120413360
40317278,40316108,40282950,4.52,254.6,85.0,18.11,1830.4,1,0.000,3,2,10,4121297520
40317279,40316108,40282950,7.55,254.6,16.8,16.17,45.6,1,0.000,2,3,10,4121297520
40317280,40317279,40282950,2.73,261.9,9.4,15.85,15.9,1,0.000,1,3,10,4121297520
40317281,40316905,40282950,1.51,235.4,23.3,1.78,223.7,1,0.001,3,2,9,4121297430
40317282,40316620,40282950,2.78,169.6,9.8,19.25,19.3,1,0.000,1,3,10,4120408060
40317283,40313236,40282950,17.15,150.2,20.3,34.91,34.9,1,0.001,1,4,9,4121296010
40317284,40317167,40308059,0.58,55.8,23.1,0.48,75.3,1,0.000,2,3,10,4121298080
40317285,40316358,40308064,3.48,56.8,38.3,9.86,357.1,1,0.000,3,2,10,4120413210
40317286,40317285,40308064,0.35,60.3,33.2,0.97,159.7,1,0.000,2,3,10,4120413910
40317287,40316778,40307202,3.19,84.5,9.4,17.63,17.6,1,0.000,1,5,10,4120412420
